acta_id,numero,origen,anio,expediente,titulo,od
424,2178,D,2010,2178-D-2010,"DECLARAR ""SEMANA DE LA SEGURIDAD SOCIAL""  A LA ULTIMA SEMANA DEL MES DE ABRIL EN HONOR AL 27 DE ABRIL DE 1955, DIA EN QUE ENTRO  EN VIGENCIA EL CONVENIO 102 DE LA ORGANIZACION INTERNACIONAL DEL TRABAJO (OIT).",1723
424,1067,D,2010,1067-D-2010,"TRANSFERENCIA A TITULO GRATUITO DE UN INMUEBLE PROPIEDAD DEL ESTADO NACIONAL A LA PROVINCIA DE ENTRE RIOS PARA EL FUNCIONAMIENTO DEL CENTRO RECREATIVO Y EDUCATIVO DE INTEGRACION ""MARIA ISABEL ORCOYEN"" (REPRODUCCION DEL EXPEDIENTE 1363-D-08).",1726
424,0037,S,2008,0037-S-2008,"APROBACION DEL TRATADO DE ASISTENCIA JUDICIAL RECIPROCA EN MATERIA CIVIL Y COMERCIAL CON LA REPUBLICA TUNECINA, SUSCRIPTO EN BUENOS AIRES EL 16 DE MARZO DE 2006.",1812
424,0026,S,2010,0026-S-2010,"APROBACION DEL TRATADO CONSTITUTIVO DE LA CONFERENCIA DE MINISTROS DE JUSTICIA DE LOS PAISES IBEROAMERICANOS, SUSCRIPTO EN MADRID, REINO DE ESPAÑA, EL 7 DE OCTUBRE DE 1992 .",1813
424,0021,S,2010,0021-S-2010,"APROBACION DEL CONVENIO SOBRE EL TRABAJO EN EL SECTOR PESQUERO, CONVENIO 188, ADOPTADO POR LA 96 REUNION DE LA CONFERENCIA GENERAL DE LA ORGANIZACION INTERNACIONAL DEL TRABAJO EN GINEBRA, CONFEDERACION SUIZA, EL 15 DE JUNIO DE 2007.",1860
424,3459,D,2010,3459-D-2010,"CREACION DEL SISTEMA DE PRACTICAS EDUCATIVAS EN AMBITOS LABORALES EN EL MARCO DE LA LEYES 26206, 26075 Y 26058",1868
424,6114,D,2010,6114-D-2010,"DESIGNAR AL TRAYECTO DE LA RUTA NACIONAL 22, TRAMO: RIOS COLORADO - NEUQUEN QUE ATRAVIESA LA PROVINCIA DE RIO NEGRO CON EL NOMBRE DE CEFERINO NAMUNCURA (REPRODUCCION DEL EXPEDIENTE 4189-D-08).",1869
424,2868,D,2010,2868-D-2010,"MODIFICACION DEL ARTICULO 275 DE LA LEY 20744 (TO 1976), DE CONTRATO DE TRABAJO; SOBRE CALIFICACION DE CONDUCTA TEMERARIA Y MALICIOSA EN CASO DE INCUMPLIMIENTO DE ACUERDOS HOMOLOGADOS.",0659
424,0755,D,2010,0755-D-2010,"CANCELACION DE OBLIGACIONES A FAVOR DE LOS EX TRABAJADORES DE ALTOS HORNOS ZAPLA.",1646
427,0516,D,2011,0516-D-2011,"TRANSFERENCIA A LA PROVINCIA DE BUENOS AIRES, LOS INMUEBLES PROPIEDAD DEL ESTADO NACIONAL UBICADOS EN LA ESTACION FERROVIARIA MAR DEL PLATA CARGAS DEL RAMAL DE LA EX LINEA ROCA, DE LA CIUDAD DE MAR DEL PLATA, PARTIDO GENERAL PUEYRREDON, PROVINCIA DE BUENOS AIRES (REPRODUCCION DEL EXPEDIENTE 0016-PE-09).",
428,0001,PE,2010,0001-PE-2010,"REGIMEN ESPECIAL DE CONTRATO DE TRABAJO PARA EL PERSONAL DE CASAS PARTICULARES; DEROGACION DEL DECRETO-LEY 326/1956 Y SUS MODIFICATORIOS, Y DE LOS DECRETOS 7979/56 Y MODIFICATORIOS Y DECRETO 14785/57.",0872
433,0013,S,2010,0013-S-2010,"APROBACION DEL ACUERDO MARCO DE COMERCIO ENTRE EL MERCOSUR Y EL ESTADO DE ISRAEL, CONCLUIDO EN MONTEVIDEO, REPUBLICA ORIENTAL DEL URUGUAY, EL 8 DE DICIEMBRE DE 2005 Y DEL TRATADO DE LIBRE COMERCIO ENTRE EL MERCOSUR Y EL ESTADO DE ISRAEL, SUSCRIPTO EN MONTEVIDEO, REPUBLICA ORIENTAL DEL URUGUAY, EL 18 DE DICIEMBRE DE 2007.",0983
434,6064,D,2010,6064-D-2010,"EJECUCION DE LA PENA PRIVATIVA DE LA LIBERTAD, LEY 24660: MODIFICACIONES, SOBRE EDUCACION Y ESTIMULO EN ESTABLECIMIENTOS PENITENCIARIOS.",1265
437,4566,D,2010,4566-D-2010,"CONTRATO DE TRABAJO, LEY 20744; MODIFICACION DEL ARTICULO SIN NUMERO INCORPORADO POR LEY 24576, SOBRE CERTIFICADO DE TRABAJO, INCORPORACION DE CURSOS Y ACCIONES DE CAPACITACION REALIZADOS POR EL TRABAJADOR.",1312
438,1019,D,2010,1019-D-2010,"LEY DE COMUNICACION ELECTRONICA.",1446
441,0066,S,2010,0066-S-2010,"AUTORIZAR LA ENTRADA DE TROPAS EXTRANJERAS AL TERRITORIO NACIONAL Y LA SALIDA FUERA DE EL DE FUERZAS NACIONALES, PARA QUE PARTICIPEN DEL PROGRAMA DE EJERCITACIONES COMBINADAS DESDE EL 1 DE SEPTIEMBRE DE 2010 AL 31 DE AGOSTO DE 2011.",1447
442,0066,S,2010,0066-S-2010,"AUTORIZAR LA ENTRADA DE TROPAS EXTRANJERAS AL TERRITORIO NACIONAL Y LA SALIDA FUERA DE EL DE FUERZAS NACIONALES, PARA QUE PARTICIPEN DEL PROGRAMA DE EJERCITACIONES COMBINADAS DESDE EL 1 DE SEPTIEMBRE DE 2010 AL 31 DE AGOSTO DE 2011.",1447
445,0066,S,2010,0066-S-2010,"AUTORIZAR LA ENTRADA DE TROPAS EXTRANJERAS AL TERRITORIO NACIONAL Y LA SALIDA FUERA DE EL DE FUERZAS NACIONALES, PARA QUE PARTICIPEN DEL PROGRAMA DE EJERCITACIONES COMBINADAS DESDE EL 1 DE SEPTIEMBRE DE 2010 AL 31 DE AGOSTO DE 2011.",1447
446,0053,S,2002,0053-S-2002,"MODIFICACIONES A LA LEY 23966, DE IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS Y EL GAS NATURAL.",1814
446,3435,D,2010,3435-D-2010,"AUTORIDAD MATANZA - RIACHUELO : CREACION - LEY 26168 -. MODIFICACIONES DEL ARTICULO 5, SOBRE FACULTAD DE CONSTITUIRSE COMO PARTE QUERELLANTE EN PROCESOS RELACIONADOS CON DELITOS AMBIENTALES EN LA CUENCA.",1844
446,0096,S,2009,0096-S-2009,"SUSTITUCION DEL INCISO A) DEL ARTICULO 14 DE LA LEY 25467 SOBRE CREACION DEL CONSEJO INTERINSTITUCIONAL DE CIENCIA Y TECNOLOGIA (CICYT), INCORPORANDO AL INSTITUTO NACIONAL DE VITIVINICULTURA.",
446,0367,D,2010,0367-D-2010,"RECONOCIMIENTO DE FERIADOS A LAS COMUNIDADES INDIGENAS; CREACION DEL REGISTRO DE FERIADOS DE PUEBLOS ORIGINARIOS EN EL AMBITO DEL INSTITUTO NACIONAL DE ASUNTOS INDIGENAS - INAI.",1705
446,3458,D,2010,3458-D-2010,"REGIMEN DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTALES  DE LA CALIDAD ACUSTICA.",1808
411,1221,D,2011,1221-D-2011,"INTERPELACION A LA SEÑORA MINISTRA DE SEGURIDAD DOCTORA NILDA GARRE, SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL BLOQUEO A CLARIN, OLE Y EL DIARIO LA NACION.",
412,5566,D,2010,5566-D-2010,"MODIFICACION DE LA LEY 25212 DE PACTO FEDERAL DEL TRABAJO, SOBRE SANCIONES ANTE EL INCUMPLIMIENTO DE NORMAS LABORALES.",1984
414,0002,PE,2010,0002-PE-2010,"MODIFICACION DE LA LEY 24522, DE CONCURSOS Y QUIEBRAS, EN LO REFERENTE A LA PARTICIPACION ACTIVA DE LOS TRABAJADORES Y FAVORECER LA CONTINUIDAD DE LA EXPLOTACION DE LAS EMPRESAS EN SITUACIONES DE CRISIS POR LOS TRABAJADORES DE LAS MISMAS QUE SE ORGANICEN EN COOPERATIVAS.",1725
415,0147,S,2007,0147-S-2007,"APROBACION DEL ACUERDO DE SERVICIOS AEREOS ENTRE EL GOBIERNO DE LA REPUBLICA ARGENTINA Y EL GOBIERNO DE LA REPUBLICA DE ECUADOR, SUSCRIPTO EN BUENOS AIRES EL 28 DE SEPTIEMBRE DE 2006.",
416,2405,D,2009,2405-D-2009,"CODIGO PENAL, MODIFICACION DE LA PRESCRIPCION DE LOS DELITOS PREVISTOS EN LOS ARTICULOS 119, 120 Y 130, CUANDO LA VICTIMA FUERE MENOR DE EDAD.",0870
416,7210,D,2010,7210-D-2010,"PEDIDO DE INFORMES AL PODER EJECUTIVO  SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA MODIFICACION DE LAS PARTIDAS PRESUPUESTARIAS CONTENIDAS EN LA RESOLUCION ADMINISTRATIVA NUMERO 658/2010 Y OTRAS CUESTIONES CONEXAS.",0870
417,0020,S,2010,0020-S-2010,"BENEFICIO EXTRAORDINARIO A LAS VICTIMAS DEL ATENTADO TERRORISTA CONTRA LA SEDE DE LA EMBAJADA DEL ESTADO DE ISRAEL, OCURRIDO EL DIA 17 DE MARZO DE 1992.",
418,0082,S,2010,0082-S-2010,"MODIFICACIONES AL CODIGO PENAL Y AL CODIGO PROCESAL PENAL: TIPIFICACION DEL DELITO DE DESAPARICION FORZADA DE PERSONAS.",
419,0097,S,2009,0097-S-2009,"PRORROGA POR DIEZ (10) AÑOS LA OBLIGACION CONTEMPLADA EN EL ARTICULO 16 DE LA LEY 25422, PARA LA RECUPERACION DE LA GANADERIA OVINA DE INCLUIR EN EL PRESUPUESTO DE LA ADMINISTRACION NACIONAL, UN MONTO ANUAL A INTEGRAR EN EL FRAO (FONDO DE RECUPERACION DE LA GANADERIA OVINA); ELEVACION DEL MONTO A INTEGRAR: MODIFICACION DE LOS ARTICULOS 6 Y 17 DE LA MENCIONADA LEY.",
420,6962,D,2010,6962-D-2010,"RATIFICACION DEL CONVENIO 155 DE LA ORGANIZACION INTERNACIONAL DEL TRABAJO, RELATIVO A LA SEGURIDAD Y SALUD DE LOS TRABAJADORES, ADOPTADO EL 22 DE JUNIO DE 1981 Y PROTOCOLO DE 2002 RELATIVO AL CONVENIO SOBRE EL MISMO TEMA, ADOPTADO EL 20 DE JUNIO DE 2002 EN GINEBRA, CONFEDERACION SUIZA.",1980
420,6963,D,2010,6963-D-2010,"RATIFICACION DEL CONVENIO 187 DE LA ORGANIZACION INTERNACIONAL DEL TRABAJO, RELATIVO AL MARCO PROMOCIONAL PARA LA SEGURIDAD Y SALUD EN EL TRABAJO, ADOPTADO EL 15 DE JUNIO DE 2006 EN GINEBRA, CONFEDERACION SUIZA.",1981
421,5566,D,2010,5566-D-2010,"MODIFICACION DE LA LEY 25212 DE PACTO FEDERAL DEL TRABAJO, SOBRE SANCIONES ANTE EL INCUMPLIMIENTO DE NORMAS LABORALES.",1984
409,2703,D,2008,2703-D-2008,"MARCO REGULATORIO DE MEDICINA PREPAGA: COBERTURA DEL PLAN MEDICO OBLIGATORIO (PMO), EXCLUSIONES, CREACION DE UNA COMISION PERMANENTE ENTRE LA SUPERINTENDENCIA DE SERVICIOS DE SALUD Y EL MINISTERIO DE ECONOMIA Y PRODUCCION.",
410,0015,PE,2010,0015-PE-2010,"DELITO DE LAVADO DE ACTIVOS, REFORMA DEL TIPO PENAL PREVISTO EN EL CODIGO PENAL Y EN LA LEY 25246, SOBRE PREVENCION Y REPRESION DE LA LEGITIMACION DE ACTIVOS PROVENIENTES DE ILICITOS; MODIFICACION DEL INCISO 1 DEL ARTICULO 278 DEL CODIGO PENAL Y SUSTITUCION DE LOS ARTICULOS 6, 14, 20 Y 30 (UNIDAD DE INFORMACION FINANCIERA) E INCORPORACION DE LOS ARTICULOS 14 BIS, 31, 32 Y 33 DE LA LEY.",0623
402,0072,S,2010,0072-S-2010,"MODIFICACION DE LA LEY 23344 -ANTITABAQUISMO -, ACERCA DE INCLUIR IMAGENES Y LEYENDAS DISUASORIAS EN LOS PAQUETES EN QUE SE COMERCIALICEN TABACOS, CIGARRILLOS Y DERIVADOS.",
403,0846,D,2011,0846-D-2011,"REGIMEN DE PROMOCION DE LA INDUSTRIA DEL SOFTWARE Y SERVICIOS INFORMATICOS - LEY 25922 : MODIFICACIONES, SOBRE ESTIMULO A LA PROMOCION DE LAS EXPORTACIONES.",2025
404,0846,D,2011,0846-D-2011,"REGIMEN DE PROMOCION DE LA INDUSTRIA DEL SOFTWARE Y SERVICIOS INFORMATICOS - LEY 25922 : MODIFICACIONES, SOBRE ESTIMULO A LA PROMOCION DE LAS EXPORTACIONES.",2025
405,0004,PE,2010,0004-PE-2010,"BENEFICIO EXTRAORDINARIO A LAS VICTIMAS DEL ATENTADO TERRORISTA CONTRA LA SEDE DE LA EMBAJADA DEL ESTADO DE ISRAEL, OCURRIDO EL DIA 17 DE MARZO DE 1992.",2076
406,1899,D,2010,1899-D-2010,"PLAN DE DESARROLLO Y EMERGENCIA DEL SECTOR DE OLIVICULTORES TRADICIONALES: CREACION.",2079
407,3567,D,2010,3567-D-2010,"CREACION DE LA COMISION BICAMERAL DEL BICENTENARIO DEL EXODO JUJEÑO DEL AÑO 1812 - 2012,  EN EL AMBITO DEL H. CONGRESO DE LA NACION.",1700
408,2414,D,2010,2414-D-2010,"REGIMEN PARA LA PROMOCION DE PUEBLOS RURALES TURISTICOS.",1990
401,0078,S,2011,0078-S-2011,"DECLARAR ZONA DE DESASTRE Y EMERGENCIA ECONOMICA, SOCIAL Y PRODUCTIVA POR 180 DIAS, A DIVERSOS DEPARTAMENTOS DE LAS PROVINCIAS DE RIO NEGRO Y NEUQUEN AFECTADOS POR LA ERUPCION DEL COMPLEJO VOLCANICO PUYEHUE - CORDON CAULLE, EN LA REPUBLICA DE CHILE.",
401,0079,S,2011,0079-S-2011,"EMERGENCIA OVINA POR CATASTROFES NATURALES. EL PODER EJECUTIVO NACIONAL CONDONARA EL CAPITAL Y LOS INTERESES DE AQUELLO CREDITOS OTORGADOS A PEQUEÑOS Y MEDIANOS PRODUCTORES OVINOS DE LA REGION PATAGONICA, EN EL MARCO DE LA LEY 25422 (PRORROGADA POR LEY 26680), AFECTADOS POR LA SEQUIA Y LA PRECIPITACION DE CENIZAS VOLCANICAS.",
401,0065,S,2011,0065-S-2011,"CREACION  DEL PLAN NACIONAL DE DESARROLLO SUSTENTABLE Y FOMENTO DE CULTIVOS ANDINOS.",2092
401,0755,D,2010,0755-D-2010,"CANCELACION DE OBLIGACIONES A FAVOR DE LOS EX TRABAJADORES DE ALTOS HORNOS ZAPLA.",0307
399,0080,S,2011,0080-S-2011,"APROBACION DEL CONVENIO CONSTITUTIVO DEL BANCO DEL SUR, SUSCRIPTO EN PORLAMAR, REPUBLICA BOLIVARIANA DE VENEZUELA,  EL 26 DE SEPTIEMBRE DE 2009.",2399
399,0067,S,2010,0067-S-2010,"TRANSFERENCIA DE COMPETENCIAS PENALES A LA CIUDAD AUTONOMA DE BUENOS AIRES PARA INVESTIGAR Y JUZGAR DELITOS COMETIDOS EN SU PROPIO AMBITO TERRITORIAL",2253
399,0053,S,2010,0053-S-2010,"EXIMIR DE IMPUESTOS, TASAS, GRAVAMENES Y CARGOS BANCARIOS, A LAS OPERACIONES REALIZADAS SOBRE LAS CUENTAS PARA EL PAGO DE REMUNERACIONES (CUENTA SUELDO).",2280
399,0083,S,2010,0083-S-2010,"CREACION DE UN JUZGADO FEDERAL DE PRIMERA INSTANCIA CON ASIENTO EN LA CIUDAD DE TARTAGAL, PROVINCIA DE SALTA (REPRODUCCION DEL EXPEDIENTE 0068-S-07).",2224
399,0007,S,2011,0007-S-2011,"MODIFICACION DEL CODIGO PENAL; INCORPORACION DE UN PARRAFO AL ARTICULO 63 ACERCA DE LA EXTENSION DEL PLAZO DE PRESCRIPCION DE LA ACCION PENAL EN LOS CASOS DE DELITOS CONTRA LA INTEGRIDAD SEXUAL.",2283
399,1474,D,2010,1474-D-2010,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL ""PROGRAMA NACIONAL DE SINDROME UREMICO HEMOLITICO, CREADO POR RESOLUCION 519/2009 DEL MINISTERIO DE SALUD DE LA NACION"".",1060
399,1982,D,2010,1982-D-2010,"MODIFICACION DEL ARTICULO 210 DE LEY 20744 (TEXTO ORDENADO 1976) - LEY DE CONTRATO DE TRABAJO, SOBRE ELECCION DEL MEDICO, CONTROL Y CASO DE DISCREPANCIA.",1060
399,1645,D,2009,1645-D-2009,"PROCEDIMIENTO LABORAL, LEY 18345; MODIFICACIONES SOBRE LOS OFICIOS Y EXHORTOS LABORALES; ANTICIPACION TELEGRAFICO O POR CORREO ELECTRONICO.",1866
399,1958,D,2010,1958-D-2010,"MODIFICACION DEL ARTICULO 84 (SOBRE PLAZO PARA LA REITERACION DE LOS OFICIOS NO CONTESTADOS) DE LA LEY 18345 (DE ORGANIZACION Y PROCEDIMIENTO DE LA JUSTICIA NACIONAL DEL TRABAJO).",1866
399,0576,D,2011,0576-D-2011,"PRESTACIONES BASICAS DE HABILITACION Y REHABILITACION INTEGRAL A FAVOR DE LAS PERSONAS CON DISCAPACIDAD - LEY 24901; MODIFICACIONES, SOBRE COBERTURA TOTAL POR LAS OBRAS SOCIALES Y AGENTES DE SALUD.",2400
399,0926,D,2011,0926-D-2011,"REGIMEN PENITENCIARIO FEDERAL - LEY 24660: MODIFICACIONES SOBRE REINCIDENCIA Y REINSERCION AL MEDIO SOCIAL DE LAS PERSONAS CONDENADAS POR DELITOS CONTRA LA INTEGRIDAD SEXUAL; INCORPORACION DEL ARTICULO 56 TER; MODIFICACION DE LOS ARTICULOS 17, 19, 27, 28, 33, 45, 54, 166 Y 185.",2201
400,0590,D,2010,0590-D-2010,"OTORGAR JERARQUIA CONSTITUCIONAL A LA CONVENCION INTERAMERICANA PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LA MUJER, CONVENCION DE BELEM DO PARA, RATIFICADA POR LEY 24632 (REPRODUCCION DEL EXPEDIENTE 1535-D-08).",2057
400,0829,D,2010,0829-D-2010,"OTORGAR JERARQUIA CONSTITUCIONAL A LA CONVENCION INTERAMERICANA PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LA MUJER, CONVENCION DE BELEM DO PARA,  RATIFICADA POR LEY 24632.",2057
400,1305,D,2010,1305-D-2010,"OTORGAR JERARQUIA CONSTITUCIONAL A LA CONVENCION INTERAMERICANA PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LA MUJER, LEY 24632, ADOPTADA EN BELEM DO PARA, BRASIL, EN EL AÑO 1994 POR LA OEA, RATIFICADO POR LEY 24632, EN LOS TERMINOS DEL ARTICULO 75, INCISO 22 DE LA CONSTITUCION NACIONAL (REPRODUCCION DEL EXPEDIENTE 1725-D-08).",2057
400,2336,D,2010,2336-D-2010,"OTORGAR JERARQUIA CONSTITUCIONAL A LA CONVENCION INTERAMERICANA PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LA MUJER - CONVENCION DE BELEM DO PARA, RATIFICADA POR LEY 24632, EN LOS TERMINOS DEL ARTICULO 75, INCISO 22 DE LA CONSTITUCION NACIONAL.",2057
400,2601,D,2010,2601-D-2010,"OTORGAR JERARQUIA CONSTITUCIONAL A LA CONVENCION INTERAMERICANA PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LA MUJER - CONVENCION DE BELEM DO PARA RATIFICADA POR LEY 24632, EN LOS TERMINOS DEL ARTICULO 75, INCISO 22 DE LA CONSTITUCION NACIONAL. (REPRODUCCION DEL EXPEDIENTE 3898-D-08).",2057
400,6602,D,2010,6602-D-2010,"OTORGAR JERARQUIA CONSTITUCIONAL A LA CONVENCION INTERAMERICANA PARA PREVENIR, SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LA MUJER - CONVENCION DE BELEM DO PARA RATIFICADA POR LEY 24632, EN LOS TERMINOS DEL ARTICULO 75, INCISO 22 DE LA CONSTITUCION NACIONAL.",2057
390,0010,PE,2011,0010-PE-2011,"AUTORIZACION A LA SEÑORA PRESIDENTA DE LA NACION, DOCTORA CRISTINA FERNANDEZ DE KIRCHNER PARA AUSENTARSE DEL PAIS DURANTE EL AÑO 2012, CUANDO RAZONES DE GOBIERNO ASI LO REQUIERAN.",0104
391,3277,D,2011,3277-D-2011,"ACADEMIAS NACIONALES (DECRETO LEY 4362/55, RATIFICADO POR LA LEY 14467); INCLUSION DENTRO DEL REGIMEN A LA ACADEMIA DE CIENCIAS MEDICAS DE CORDOBA, PASANDO A DENOMINARSE ""ACADEMIA NACIONAL DE CIENCIAS MEDICAS DE CORDOBA.",2875
391,0015,S,2011,0015-S-2011,"APROBACION DEL ACUERDO CON LA ORGANIZACION DE LAS NACIONES UNIDAS PARA LA EDUCACION, LA CIENCIA Y LA CULTURA (UNESCO), SOBRE LA CREACION EN BUENOS AIRES, ARGENTINA, DEL CENTRO INTERNACIONAL PARA LA PROMOCION DE LOS DERECHOS HUMANOS COMO CENTRO DE CATEGORIA 2, SUSCRIPTO EN BUENOS AIRES EL 13 DE FEBRERO DE 2009.",3013
391,0029,S,2010,0029-S-2010,"APROBACION DE LA ADHESION AL FONDO MULTILATERAL DE INVERSIONES II (FOMIN II) DEL BANCO INTERAMERICANO DE DESARROLLO (BID) Y DEL CONVENIO CONSTITUTIVO Y EL CONVENIO DE ADMINISTRACION DEL FOMIN II DADO EN LA CIUDAD DE OKINAWA, JAPON, EL 9 DE ABRIL DE 2005.",2091
391,0051,S,2011,0051-S-2011,"CREACION DE UN JUZGADO DE PRIMERA INSTANCIA NUMERO 2 CON ASIENTO EN LA CIUDAD DE LA BANDA, DEPARTAMENTO BANDA, PROVINCIA DE SANTIAGO DEL ESTERO.",3038
391,0052,S,2011,0052-S-2011,"CREACION DEL JUZGADO FEDERAL DE PRIMERA INSTANCIA CON ASIENTO EN LA CIUDAD DE PUERTO IGUAZU, PROVINCIA DE MISIONES.",3019
391,0053,S,2011,0053-S-2011,"CREACION DE UNA DEFENSORIA PUBLICA OFICIAL Y UNA FISCALIA PUBLICA FEDERAL ANTE EL JUZGADO FEDERAL DE PRIMERA INSTANCIA CON COMPETENCIA EN MATERIA CRIMINAL, CORRECCIONAL, EJECUCION PENAL, CIVIL, COMERCIAL Y EJECUCION FISCAL CON ASIENTO EN LA CIUDAD DE ESQUEL, PROVINCIA DE CHUBUT.",2350
391,0054,S,2011,0054-S-2011,"CREACION DE LA FISCALIA FEDERAL NUMERO 2, CON ASIENTO EN LA CIUDAD DE NEUQUEN, PARA ACTUAR JUNTAMENTE CON LA YA EXISTENTE ANTE LOS DOS JUZGADOS FEDERALES DE LA MENCIONADA JURISDICCION.",3020
391,0080,S,2010,0080-S-2010,"DECLARAR MONUMENTO HISTORICO NACIONAL AL EDIFICIO DE LA FACULTAD DE INGENIERIA, EX SEDE CENTRAL DE LA FUNDACION EVA PERON UBICADA EN LA CIUDAD AUTONOMA DE BUENOS AIRES (REPRODUCCION DEL EXPEDIENTE 3831-S-08).",2396
