acta_id,acta_detalle_id,diputado_nombre,persona_id,bloque,distrito_nombre,voto
3864,1139025,. NO INCORPORADO Legislador 2, ,PRO,C.A.B.A.,AUSENTE
3864,1139026,ABDALA DE MATARAZZO Norma Amanda, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3864,1139027,ACERENZA Samanta María Celeste, ,PRO,Buenos Aires,NEGATIVO
3864,1139028,AICEGA Juan, ,PRO,Buenos Aires,NEGATIVO
3864,1139029,ALLENDE Walberto Enrique, ,Todos Juntos por San Juan,San Juan,AFIRMATIVO
3864,1139030,ALONSO Laura Valeria, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139031,ALUME SBODIO Karim Augusto, ,Unidad Justicialista,San Luis,AFIRMATIVO
3864,1139032,ÁLVAREZ RODRIGUEZ María Cristina, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139033,AMADEO Eduardo Pablo, ,PRO,Buenos Aires,NEGATIVO
3864,1139034,ANSALONI Pablo Miguel, ,PRO,Buenos Aires,NEGATIVO
3864,1139035,ARCE Mario Horacio, ,Unión Cívica Radical,Formosa,NEGATIVO
3864,1139036,ARROYO Daniel Fernando, ,Red por Argentina,Buenos Aires,AFIRMATIVO
3864,1139037,ASENCIO Fernando, ,Red por Argentina,Buenos Aires,AFIRMATIVO
3864,1139038,AUSTIN Brenda Lis, ,Unión Cívica Radical,Córdoba,NEGATIVO
3864,1139039,ÁVILA Beatriz Luisa, ,Partido por la Justicia Social,Tucumán,NEGATIVO
3864,1139040,AYALA Aida Beatriz Máxima, ,Unión Cívica Radical,Chaco,NEGATIVO
3864,1139041,BAHILLO Juanjo, ,Justicialista,Entre Ríos,AFIRMATIVO
3864,1139042,BALDASSI Héctor Walter, ,PRO,Córdoba,NEGATIVO
3864,1139043,BANFI Karina Verónica, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3864,1139044,BASTERRA Luis Eugenio, ,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
3864,1139045,BAZZE Miguel Ángel, ,Unión Cívica Radical,Buenos Aires,AUSENTE
3864,1139046,BENEDETTI Atilio Francisco Salvador, ,Unión Cívica Radical,Entre Ríos,AUSENTE
3864,1139047,BERISSO Hernán, ,PRO,Buenos Aires,NEGATIVO
3864,1139048,BEVILACQUA Gustavo, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3864,1139049,BIANCHI Ivana María, ,Unidad Justicialista,San Luis,AUSENTE
3864,1139050,BORSANI Luis Gustavo, ,Unión Cívica Radical,Mendoza,NEGATIVO
3864,1139051,BOSSIO Diego Luis, ,Justicialista,Buenos Aires,AFIRMATIVO
3864,1139052,BRAGAGNOLO Sebastián, ,PRO,Mendoza,NEGATIVO
3864,1139053,BRAMBILLA Sofía, ,PRO,Corrientes,NEGATIVO
3864,1139054,BRITEZ María Cristina, ,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
3864,1139055,BRIZUELA DEL MORAL Eduardo Segundo, ,Fte. Cívico y Social de Catamarca,Catamarca,AUSENTE
3864,1139056,BRÜGGE Juan Fernando, ,Córdoba Federal,Córdoba,AFIRMATIVO
3864,1139057,BUCCA Eduardo, ,Justicialista,Buenos Aires,AFIRMATIVO
3864,1139058,BUIL Sergio Omar, ,PRO,Buenos Aires,NEGATIVO
3864,1139059,BURGOS María Gabriela, ,Unión Cívica Radical,Jujuy,NEGATIVO
3864,1139060,CABANDIÉ Juan, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3864,1139061,CÁCERES Eduardo Augusto, ,PRO,San Juan,NEGATIVO
3864,1139062,CAMAÑO Graciela, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3864,1139063,CAMPAGNOLI Marcela, ,Coalición Cívica,Buenos Aires,NEGATIVO
3864,1139064,CAMPOS Javier, ,Coalición Cívica,Buenos Aires,NEGATIVO
3864,1139065,CANO José Manuel, ,Unión Cívica Radical,Tucumán,AUSENTE
3864,1139066,CANTARD Albor Angel, ,Unión Cívica Radical,Santa Fe,NEGATIVO
3864,1139067,CARAMBIA Antonio José, ,PRO,Santa Cruz,NEGATIVO
3864,1139068,CARMONA Guillermo Ramón, ,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
3864,1139069,CAROL Analuz Ailén, ,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
3864,1139070,CARRIÓ Elisa María Avelina, ,Coalición Cívica,C.A.B.A.,AUSENTE
3864,1139071,CARRIZO Ana Carla, ,Evolución Radical,C.A.B.A.,AUSENTE
3864,1139072,CARRIZO Soledad, ,Unión Cívica Radical,Córdoba,NEGATIVO
3864,1139073,CARRO Pablo, ,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
3864,1139074,CASELLES Graciela María, ,Partido Bloquista de San Juan,San Juan,AFIRMATIVO
3864,1139075,CASSINERIO Paulo Leonardo, ,Córdoba Federal,Córdoba,AUSENTE
3864,1139076,CASTAGNETO Carlos Daniel, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139077,CASTRO Sandra Daniela, ,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
3864,1139078,CERRUTI Gabriela, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3864,1139079,CIAMPINI José Alberto, ,Frente para la Victoria - PJ,Neuquén,AFIRMATIVO
3864,1139080,CLERI Marcos, ,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
3864,1139081,CONTIGIANI Luis Gustavo, ,Frente Progresista Cívico y Social,Santa Fe,AFIRMATIVO
3864,1139082,CORREA Walter, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139083,CRESTO Mayda, ,Justicialista,Entre Ríos,AFIRMATIVO
3864,1139084,DAVID Javier, ,Justicialista,Salta,AFIRMATIVO
3864,1139085,DE MENDIGUREN José Ignacio, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3864,1139086,DE PEDRO Eduardo Enrique, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139087,DE PONTI Lucila María, ,Movimiento Evita,Santa Fe,AFIRMATIVO
3864,1139088,DE VIDO Julio (Suspendido Art 70 C.N.), ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3864,1139089,DEL CAÑO Nicolás, ,PTS - Frente de Izquierda,Buenos Aires,AFIRMATIVO
3864,1139090,Del CERRO Gonzalo Pedro Antonio , ,Unión Cívica Radical,Santa Fe,NEGATIVO
3864,1139091,Del PLÁ Romina, ,Fte. de Izquierda y de los Trabajadores,Buenos Aires,AFIRMATIVO
3864,1139092,DELÚ Melina Aida, ,Justicialista,La Pampa,AFIRMATIVO
3864,1139093,DERNA Verónica, ,Frente de la Concordia Misionero,Misiones,AUSENTE
3864,1139094,DI STÉFANO Daniel, ,Frente de la Concordia Misionero,Misiones,AUSENTE
3864,1139095,DINDART Julián, ,Unión Cívica Radical,Corrientes,NEGATIVO
3864,1139096,DOÑATE Claudio Martín, ,Frente para la Victoria - PJ,Rio Negro,AFIRMATIVO
3864,1139097,DONDA PÉREZ Victoria Analía, ,Somos,C.A.B.A.,AFIRMATIVO
3864,1139098,ECHEGARAY Alejandro Carlos Augusto, ,Unión Cívica Radical,Buenos Aires,AUSENTE
3864,1139099,ENRIQUEZ Jorge Ricardo, ,PRO,C.A.B.A.,NEGATIVO
3864,1139100,ESPINOZA Fernando, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139101,ESTEVEZ Gabriela Beatriz, ,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
3864,1139102,FELIX Omar, ,Somos Mendoza,Mendoza,AFIRMATIVO
3864,1139103,FERNANDEZ Carlos Alberto, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3864,1139104,FERNANDEZ LANGAN Ezequiel, ,PRO,Buenos Aires,NEGATIVO
3864,1139105,FERNANDEZ PATRI Gustavo Ramiro, ,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
3864,1139106,FERREYRA Araceli Susana Del Rosario, ,Movimiento Evita,Corrientes,AFIRMATIVO
3864,1139107,FILMUS Daniel, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3864,1139108,FLORES Danilo Adrián, ,Justicialista,La Rioja,AFIRMATIVO
3864,1139109,FLORES Héctor Toty, ,Coalición Cívica,Buenos Aires,NEGATIVO
3864,1139110,FRANA Silvina Patricia, ,Frente para la Victoria - PJ,Santa Fe,AUSENTE
3864,1139111,FRANCO Jorge Daniel, ,Frente de la Concordia Misionero,Misiones,AFIRMATIVO
3864,1139112,FREGONESE Alicia, ,PRO,Entre Ríos,NEGATIVO
3864,1139113,FRIZZA Gabriel Alberto, ,PRO,Córdoba,NEGATIVO
3864,1139114,FURLAN Francisco Abel, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139115,GARCIA Alejandro, ,PRO,C.A.B.A.,NEGATIVO
3864,1139116,GARRÉ Nilda Celia, ,Frente para la Victoria - PJ,C.A.B.A.,AUSENTE
3864,1139117,GARRETÓN Facundo, ,PRO,Tucumán,NEGATIVO
3864,1139118,GAYOL Yanina Celeste, ,PRO,Entre Ríos,NEGATIVO
3864,1139119,GINOCCHIO Silvana Micaela, ,Elijo Catamarca,Catamarca,AFIRMATIVO
3864,1139120,GIOJA José Luis, ,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
3864,1139121,GOICOECHEA Horacio, ,Unión Cívica Radical,Chaco,NEGATIVO
3864,1139122,GONZÁLEZ Álvaro Gustavo, ,PRO,C.A.B.A.,NEGATIVO
3864,1139123,GONZÁLEZ Josefina Victoria, ,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
3864,1139124,GRANA Adrián Eduardo, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139125,GRANDE Martín, ,PRO,Salta,NEGATIVO
3864,1139126,GRANDINETTI Alejandro Ariel, ,Federal Unidos por una Nueva Argentina,Santa Fe,AFIRMATIVO
3864,1139127,GROSSO Leonardo, ,Movimiento Evita,Buenos Aires,AFIRMATIVO
3864,1139128,GUERIN María Isabel, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139129,HERNÁNDEZ Martín Osvaldo, ,Unión Cívica Radical,Formosa,NEGATIVO
3864,1139130,HERRERA Bernardo José, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3864,1139131,HERRERA Luis Beder, ,Justicialista,La Rioja,AUSENTE
3864,1139132,HORNE Silvia Renee, ,Movimiento Evita,Rio Negro,AFIRMATIVO
3864,1139133,HUCZAK Stella Maris, ,PRO,Mendoza,NEGATIVO
3864,1139134,HUMMEL Astrid, ,PRO,Santa Fe,NEGATIVO
3864,1139135,HUSS Juan  Manuel, ,Frente para la Victoria - PJ,Entre Ríos,AFIRMATIVO
3864,1139136,IGLESIAS Fernando Adolfo, ,PRO,C.A.B.A.,NEGATIVO
3864,1139137,IGON Santiago Nicolás, ,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
3864,1139138,INCICCO Lucas Ciriaco, ,PRO,Santa Fe,NEGATIVO
3864,1139139,KICILLOF Axel, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3864,1139140,KIRCHNER Máximo Carlos, ,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
3864,1139141,KOSINER Pablo Francisco Juan, ,Justicialista,Salta,AFIRMATIVO
3864,1139142,KRONEBERGER Daniel Ricardo, ,Unión Cívica Radical,La Pampa,AUSENTE
3864,1139143,LACOSTE Jorge Enrique, ,Unión Cívica Radical,Entre Ríos,NEGATIVO
3864,1139144,LARROQUE Andrés, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3864,1139145,LASPINA Luciano Andrés, ,PRO,Santa Fe,NEGATIVO
3864,1139146,LAVAGNA Marco, ,Federal Unidos por una Nueva Argentina,C.A.B.A.,AFIRMATIVO
3864,1139147,LEAVY Sergio Napoleón, ,Frente para la Victoria - PJ,Salta,AFIRMATIVO
3864,1139148,LEHMANN María Lucila, ,Coalición Cívica,Santa Fe,NEGATIVO
3864,1139149,LIPOVETZKY Daniel Andrés, ,PRO,Buenos Aires,AUSENTE
3864,1139150,LLANOS MASSA Ana María, ,Frente para la Victoria - PJ,Chubut,AUSENTE
3864,1139151,LLARYORA Martín Miguel, ,Córdoba Federal,Córdoba,AUSENTE
3864,1139152,LÓPEZ Juan Manuel, ,Coalición Cívica,C.A.B.A.,NEGATIVO
3864,1139153,LÓPEZ KOENIG Leandro Gastón, ,PRO,Neuquén,NEGATIVO
3864,1139154,LOSPENNATO Silvia Gabriela, ,PRO,Buenos Aires,NEGATIVO
3864,1139155,LOTTO Inés Beatriz, ,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
3864,1139156,LOUSTEAU Martín, ,Evolución Radical,C.A.B.A.,AUSENTE
3864,1139157,MACHA Mónica, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139158,MACÍAS Oscar Alberto, ,Justicialista,Corrientes,AFIRMATIVO
3864,1139159,MAQUIEYRA Martín, ,PRO,La Pampa,NEGATIVO
3864,1139160,MARCUCCI Hugo María, ,Unión Cívica Radical,Santa Fe,NEGATIVO
3864,1139161,MARTIARENA José Luis, ,Justicialista,Jujuy,AFIRMATIVO
3864,1139162,MARTÍNEZ Darío, ,Frente para la Victoria - PJ,Neuquén,AFIRMATIVO
3864,1139163,MARTÍNEZ Silvia Alejandra, ,Unión Cívica Radical,Jujuy,NEGATIVO
3864,1139164,MARTÍNEZ VILLADA Leonor María, ,Coalición Cívica,Córdoba,NEGATIVO
3864,1139165,MASIN María Lucila, ,Frente para la Victoria - PJ,Chaco,AFIRMATIVO
3864,1139166,MASSETANI Vanesa Laura, ,Federal Unidos por una Nueva Argentina,Santa Fe,AFIRMATIVO
3864,1139167,MASSOT Nicolás María, ,PRO,Córdoba,NEGATIVO
3864,1139168,MATZEN Lorena, ,Unión Cívica Radical,Rio Negro,AUSENTE
3864,1139169,MEDINA Gladys, ,Justicialista por Tucumán,Tucumán,AFIRMATIVO
3864,1139170,MEDINA Martín Nicolás, ,PRO,Buenos Aires,NEGATIVO
3864,1139171,MENDOZA Josefina, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3864,1139172,MENDOZA Mayra Soledad, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139173,MENNA Gustavo, ,Unión Cívica Radical,Chubut,AUSENTE
3864,1139174,MERCADO Verónica Elizabeth, ,Frente para la Victoria - PJ,Catamarca,AFIRMATIVO
3864,1139175,MESTRE Diego Matías, ,Unión Cívica Radical,Córdoba,NEGATIVO
3864,1139176,MIRANDA Pedro Rubén, ,Justicialista,Mendoza,AFIRMATIVO
3864,1139177,MOISÉS María Carolina, ,Justicialista,Jujuy,AFIRMATIVO
3864,1139178,MOLINA Karina Alejandra, ,PRO,La Rioja,NEGATIVO
3864,1139179,MONALDI Osmar, ,PRO,Jujuy,NEGATIVO
3864,1139180,MONFORT Marcelo Alejandro, ,Unión Cívica Radical,Entre Ríos,NEGATIVO
3864,1139181,MONTENEGRO Guillermo Tristán, ,PRO,Buenos Aires,NEGATIVO
3864,1139182,MONZÓ Emilio, ,PRO,Buenos Aires,AUSENTE
3864,1139183,MORALES Flavia, ,Frente de la Concordia Misionero,Misiones,AUSENTE
3864,1139184,MORALES Mariana Elizabet, ,Federal Unidos por una Nueva Argentina,Santiago del Estero,AFIRMATIVO
3864,1139185,MOREAU Cecilia, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3864,1139186,MOREAU Leopoldo Raúl Guido, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3864,1139187,MOSQUEDA Juan, ,Justicialista,Chaco,AFIRMATIVO
3864,1139188,MOYANO Juan Facundo, ,Red por Argentina,Buenos Aires,AFIRMATIVO
3864,1139189,MUÑOZ Rosa Rosario, ,Trabajo y Dignidad,Chubut,AFIRMATIVO
3864,1139190,NAJUL Claudia Inés, ,Unión Cívica Radical,Mendoza,NEGATIVO
3864,1139191,NANNI Miguel, ,Unión Cívica Radical,Salta,NEGATIVO
3864,1139192,NAVARRO Graciela, ,Frente Cívico por Santiago,Santiago del Estero,AUSENTE
3864,1139193,NAZARIO Adriana Mónica, ,Córdoba Federal,Córdoba,AUSENTE
3864,1139194,NEDER Estela Mary del Rosario, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3864,1139195,NEGRI Mario Raúl, ,Unión Cívica Radical,Córdoba,NEGATIVO
3864,1139196,NUÑEZ José Carlos, ,PRO,Santa Fe,NEGATIVO
3864,1139197,OCAÑA Maria Graciela, ,PRO,Buenos Aires,AUSENTE
3864,1139198,OLIVARES Héctor Enrique, ,Unión Cívica Radical,La Rioja,NEGATIVO
3864,1139199,OLIVETO LAGO Paula Mariana, ,Coalición Cívica,C.A.B.A.,NEGATIVO
3864,1139200,OLMEDO Alfredo Horacio, ,Salta Somos Todos,Salta,AFIRMATIVO
3864,1139201,ORELLANA José Fernando, ,Justicialista por Tucumán,Tucumán,AFIRMATIVO
3864,1139202,PASSO Marcela Fabiana, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3864,1139203,PASTORI Luis Mario, ,Unión Cívica Radical,Misiones,NEGATIVO
3864,1139204,PASTORIZA Mirta Ameliana, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3864,1139205,PEÑALOZA MARIANETTI María Florencia, ,Somos San Juan,San Juan,AFIRMATIVO
3864,1139206,PEREYRA Juan Manuel, ,Concertación FORJA,Córdoba,AFIRMATIVO
3864,1139207,PÉREZ Martín Alejandro, ,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
3864,1139208,PÉREZ Raúl Joaquín, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3864,1139209,PERTILE Elda, ,Justicialista,Chaco,AFIRMATIVO
3864,1139210,PETRI Luis Alfonso, ,Unión Cívica Radical,Mendoza,NEGATIVO
3864,1139211,PICCOLOMINI María Carla, ,PRO,Buenos Aires,NEGATIVO
3864,1139212,PIETRAGALLA CORTI Horacio, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139213,PITIOT Carla Betina, ,Federal Unidos por una Nueva Argentina,C.A.B.A.,AFIRMATIVO
3864,1139214,POLLEDO Carmen, ,PRO,C.A.B.A.,NEGATIVO
3864,1139215,PRETTO Pedro Javier, ,PRO,Córdoba,NEGATIVO
3864,1139216,QUETGLAS Fabio José, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3864,1139217,RACH QUIROGA Analía Alexandra, ,Frente para la Victoria - PJ,Chaco,AFIRMATIVO
3864,1139218,RAMÓN José Luis, ,Protectora,Mendoza,AFIRMATIVO
3864,1139219,RAMOS Alejandro Ariel, ,Primero Argentina,Santa Fe,AFIRMATIVO
3864,1139220,RAUSCHENBERGER Ariel, ,Justicialista,La Pampa,AFIRMATIVO
3864,1139221,RAVERTA María Fernanda, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139222,REGIDOR BELLEDONE Estela Mercedes, ,Unión Cívica Radical,Corrientes,NEGATIVO
3864,1139223,REYES Roxana Nahir, ,Unión Cívica Radical,Santa Cruz,NEGATIVO
3864,1139224,RICCARDO José Luis, ,Unión Cívica Radical,San Luis,AUSENTE
3864,1139225,RICCI Nadia Lorena, ,Unión Cívica Radical,Santa Cruz,AUSENTE
3864,1139226,RISTA Olga María, ,Unión Cívica Radical,Córdoba,NEGATIVO
3864,1139227,RODENAS Alejandra, ,Nuevo Espacio Santafesino,Santa Fe,AFIRMATIVO
3864,1139228,RODRIGUEZ Matías David, ,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
3864,1139229,RODRIGUEZ Rodrigo Martín, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139230,ROMA Carlos Gastón, ,PRO,Tierra del Fuego,NEGATIVO
3864,1139231,ROMERO Jorge Antonio, ,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
3864,1139232,ROSSI Agustín, ,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
3864,1139233,ROSSO Victoria, ,Unidad Justicialista,San Luis,AFIRMATIVO
3864,1139234,RUIZ ARAGÓN José Arnaldo, ,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
3864,1139235,RUSSO Laura, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139236,SAADI Gustavo Arturo, ,Elijo Catamarca,Catamarca,AFIRMATIVO
3864,1139237,SAHAD Julio Enrique, ,PRO,La Rioja,NEGATIVO
3864,1139238,SALVAREZZA Roberto, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139239,SANTILLÁN Walter Marcelo, ,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
3864,1139240,SAPAG Alma Liliana, ,Movimiento Popular Neuquino,Neuquén,AFIRMATIVO
3864,1139241,SCAGLIA Gisela, ,PRO,Santa Fe,NEGATIVO
3864,1139242,SCHLERETH David Pablo, ,PRO,Neuquén,NEGATIVO
3864,1139243,SCHLOTTHAUER Monica Leticia, ,No Integra Bloque,Buenos Aires,AFIRMATIVO
3864,1139244,SCHMIDT LIERMANN Cornelia, ,PRO,C.A.B.A.,NEGATIVO
3864,1139245,SCIOLI Daniel, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139246,SELVA Carlos Américo, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3864,1139247,SIERRA Magdalena, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139248,SILEY Vanesa, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139249,SNOPEK Alejandro, ,Federal Unidos por una Nueva Argentina,Jujuy,AFIRMATIVO
3864,1139250,SOLÁ Felipe Carlos, ,Red por Argentina,Buenos Aires,AFIRMATIVO
3864,1139251,SOLANAS Julio Rodolfo, ,Frente para la Victoria - PJ,Entre Ríos,AFIRMATIVO
3864,1139252,SORAIRE Mirta Alicia, ,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
3864,1139253,SORIA María Emilia, ,Frente para la Victoria - PJ,Rio Negro,AUSENTE
3864,1139254,STEFANI Héctor Antonio, ,PRO,Tierra del Fuego,NEGATIVO
3864,1139255,SUAREZ LASTRA Facundo, ,Unión Cívica Radical,C.A.B.A.,NEGATIVO
3864,1139256,TABOADA Jorge, ,"Cultura, Educación y Trabajo",Chubut,AFIRMATIVO
3864,1139257,TAILHADE Luis Rodolfo, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3864,1139258,TERADA Alicia, ,Coalición Cívica,Chaco,NEGATIVO
3864,1139259,TONELLI Pablo Gabriel, ,PRO,C.A.B.A.,NEGATIVO
3864,1139260,TORELLO Pablo, ,PRO,Buenos Aires,NEGATIVO
3864,1139261,TUNDIS Mirta, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3864,1139262,URROZ Paula, ,PRO,Buenos Aires,NEGATIVO
3864,1139263,VALLEJOS María Fernanda, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139264,VALLONE Andres Alberto, ,Unidad Justicialista,San Luis,AFIRMATIVO
3864,1139265,VAZQUEZ Juan Benedicto, ,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
3864,1139266,VERA GONZALEZ Orieta Cecilia, ,Coalición Cívica,Catamarca,NEGATIVO
3864,1139267,VIGO Alejandra María, ,Córdoba Federal,Córdoba,AUSENTE
3864,1139268,VILLA Natalia Soledad, ,PRO,Buenos Aires,AUSENTE
3864,1139269,VILLALONGA Juan Carlos, ,PRO,C.A.B.A.,NEGATIVO
3864,1139270,VILLAVICENCIO María Teresita, ,Evolución Radical,Tucumán,AFIRMATIVO
3864,1139271,VOLNOVICH Luana, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139272,WECHSLER Marcelo Germán, ,PRO,C.A.B.A.,NEGATIVO
3864,1139273,WELLBACH Ricardo, ,Frente de la Concordia Misionero,Misiones,AUSENTE
3864,1139274,WISKY Sergio Javier, ,PRO,Rio Negro,NEGATIVO
3864,1139275,WOLFF Waldo Ezequiel, ,PRO,Buenos Aires,NEGATIVO
3864,1139276,YASKY Hugo, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3864,1139277,YEDLIN Pablo Raúl, ,Justicialista por Tucumán,Tucumán,AFIRMATIVO
3864,1139278,ZAMARBIDE Federico Raúl, ,Unión Cívica Radical,Mendoza,NEGATIVO
3864,1139279,ZAMORA Claudia, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3864,1139280,ZILIOTTO Sergio Raúl, ,Justicialista,La Pampa,AFIRMATIVO
3864,1139281,ZOTTOS Miguel Andrés Costas, ,Justicialista,Salta,AFIRMATIVO
3865,1139282,. NO INCORPORADO Legislador 2, ,PRO,C.A.B.A.,AUSENTE
3865,1139283,ABDALA DE MATARAZZO Norma Amanda, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3865,1139284,ACERENZA Samanta María Celeste, ,PRO,Buenos Aires,NEGATIVO
3865,1139285,AICEGA Juan, ,PRO,Buenos Aires,NEGATIVO
3865,1139286,ALLENDE Walberto Enrique, ,Todos Juntos por San Juan,San Juan,AFIRMATIVO
3865,1139287,ALONSO Laura Valeria, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3865,1139288,ALUME SBODIO Karim Augusto, ,Unidad Justicialista,San Luis,AFIRMATIVO
3865,1139289,ÁLVAREZ RODRIGUEZ María Cristina, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3865,1139290,AMADEO Eduardo Pablo, ,PRO,Buenos Aires,NEGATIVO
3865,1139291,ANSALONI Pablo Miguel, ,PRO,Buenos Aires,NEGATIVO
3865,1139292,ARCE Mario Horacio, ,Unión Cívica Radical,Formosa,NEGATIVO
3865,1139293,ARROYO Daniel Fernando, ,Red por Argentina,Buenos Aires,AFIRMATIVO
3865,1139294,ASENCIO Fernando, ,Red por Argentina,Buenos Aires,AFIRMATIVO
3865,1139295,AUSTIN Brenda Lis, ,Unión Cívica Radical,Córdoba,NEGATIVO
3865,1139296,ÁVILA Beatriz Luisa, ,Partido por la Justicia Social,Tucumán,NEGATIVO
3865,1139297,AYALA Aida Beatriz Máxima, ,Unión Cívica Radical,Chaco,NEGATIVO
3865,1139298,BAHILLO Juanjo, ,Justicialista,Entre Ríos,AFIRMATIVO
3865,1139299,BALDASSI Héctor Walter, ,PRO,Córdoba,NEGATIVO
3865,1139300,BANFI Karina Verónica, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3865,1139301,BASTERRA Luis Eugenio, ,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
3865,1139302,BAZZE Miguel Ángel, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3865,1139303,BENEDETTI Atilio Francisco Salvador, ,Unión Cívica Radical,Entre Ríos,AUSENTE
3865,1139304,BERISSO Hernán, ,PRO,Buenos Aires,NEGATIVO
3865,1139305,BEVILACQUA Gustavo, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3865,1139306,BIANCHI Ivana María, ,Unidad Justicialista,San Luis,AUSENTE
3865,1139307,BORSANI Luis Gustavo, ,Unión Cívica Radical,Mendoza,NEGATIVO
3865,1139308,BOSSIO Diego Luis, ,Justicialista,Buenos Aires,AFIRMATIVO
