acta_id,acta_detalle_id,diputado_nombre,persona_id,bloque,distrito_nombre,voto
3761,1085826,ABDALA DE MATARAZZO Norma Amanda, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3761,1085827,ACERENZA Samanta María Celeste, ,PRO,Buenos Aires,NEGATIVO
3761,1085828,AICEGA Juan, ,PRO,Buenos Aires,NEGATIVO
3761,1085829,ALLENDE Walberto Enrique, ,Todos Juntos por San Juan,San Juan,AFIRMATIVO
3761,1085830,ALONSO Laura Valeria, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1085831,ALUME SBODIO Karim Augusto, ,Unidad Justicialista,San Luis,AFIRMATIVO
3761,1085832,ÁLVAREZ RODRIGUEZ María Cristina, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1085833,AMADEO Eduardo Pablo, ,PRO,Buenos Aires,NEGATIVO
3761,1085834,ANSALONI Pablo Miguel, ,PRO,Buenos Aires,NEGATIVO
3761,1085835,ARCE Mario Horacio, ,Unión Cívica Radical,Formosa,NEGATIVO
3761,1085836,ARROYO Daniel Fernando, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AUSENTE
3761,1085837,AUSTIN Brenda Lis, ,Unión Cívica Radical,Córdoba,NEGATIVO
3761,1085838,ÁVILA Beatriz Luisa, ,Partido por la Justicia Social,Tucumán,NEGATIVO
3761,1085839,AYALA Aida Beatriz Máxima, ,Unión Cívica Radical,Chaco,AUSENTE
3761,1085840,BAHILLO Juanjo, ,Justicialista,Entre Ríos,AFIRMATIVO
3761,1085841,BALBO Elva Susana, ,PRO,Mendoza,NEGATIVO
3761,1085842,BALDASSI Héctor Walter, ,PRO,Córdoba,NEGATIVO
3761,1085843,BANFI Karina Verónica, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3761,1085844,BASTERRA Luis Eugenio, ,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
3761,1085845,BAZZE Miguel Ángel, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3761,1085846,BENEDETTI Atilio Francisco Salvador, ,Unión Cívica Radical,Entre Ríos,NEGATIVO
3761,1085847,BERISSO Hernán, ,PRO,Buenos Aires,NEGATIVO
3761,1085848,BEVILACQUA Gustavo, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3761,1085849,BIANCHI Ivana María, ,Unidad Justicialista,San Luis,AFIRMATIVO
3761,1085850,BORSANI Luis Gustavo, ,Unión Cívica Radical,Mendoza,NEGATIVO
3761,1085851,BOSSIO Diego Luis, ,Justicialista,Buenos Aires,AUSENTE
3761,1085852,BRAMBILLA Sofía, ,PRO,Corrientes,NEGATIVO
3761,1085853,BRITEZ María Cristina, ,Frente para la Victoria - PJ,Misiones,AFIRMATIVO
3761,1085854,BRIZUELA DEL MORAL Eduardo Segundo, ,Fte. Cívico y Social de Catamarca,Catamarca,NEGATIVO
3761,1085855,BRÜGGE Juan Fernando, ,Córdoba Federal,Córdoba,AFIRMATIVO
3761,1085856,BUCCA Eduardo, ,Justicialista,Buenos Aires,AUSENTE
3761,1085857,BUIL Sergio Omar, ,PRO,Buenos Aires,NEGATIVO
3761,1085858,BURGOS María Gabriela, ,Unión Cívica Radical,Jujuy,NEGATIVO
3761,1085859,CABANDIÉ Juan, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3761,1085860,CÁCERES Eduardo Augusto, ,PRO,San Juan,NEGATIVO
3761,1085861,CAMAÑO Graciela, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3761,1085862,CAMPAGNOLI Marcela, ,Coalición Cívica,Buenos Aires,NEGATIVO
3761,1085863,CAMPOS Javier, ,Coalición Cívica,Buenos Aires,NEGATIVO
3761,1085864,CANO José Manuel, ,Unión Cívica Radical,Tucumán,NEGATIVO
3761,1085865,CANTARD Albor Angel, ,Unión Cívica Radical,Santa Fe,NEGATIVO
3761,1085866,CARAMBIA Antonio José, ,PRO,Santa Cruz,NEGATIVO
3761,1085867,CARMONA Guillermo Ramón, ,Frente para la Victoria - PJ,Mendoza,AFIRMATIVO
3761,1085868,CAROL Analuz Ailén, ,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
3761,1085869,CARRIÓ Elisa María Avelina, ,Coalición Cívica,C.A.B.A.,NEGATIVO
3761,1085870,CARRIZO Ana Carla, ,Evolución Radical,C.A.B.A.,NEGATIVO
3761,1085871,CARRIZO Soledad, ,Unión Cívica Radical,Córdoba,NEGATIVO
3761,1085872,CARRO Pablo, ,Frente para la Victoria - PJ,Córdoba,AUSENTE
3761,1085873,CASELLES Graciela María, ,Partido Bloquista de San Juan,San Juan,AFIRMATIVO
3761,1085874,CASSINERIO Paulo Leonardo, ,Córdoba Federal,Córdoba,AFIRMATIVO
3761,1085875,CASTAGNETO Carlos Daniel, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1085876,CASTRO Sandra Daniela, ,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
3761,1085877,CERRUTI Gabriela, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3761,1085878,CIAMPINI José Alberto, ,Frente para la Victoria - PJ,Neuquén,AFIRMATIVO
3761,1085879,CLERI Marcos, ,Frente para la Victoria - PJ,Santa Fe,AUSENTE
3761,1085880,CONTIGIANI Luis Gustavo, ,Partido Socialista,Santa Fe,AFIRMATIVO
3761,1085881,CORREA Walter, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1085882,CRESTO Mayda, ,Justicialista,Entre Ríos,AUSENTE
3761,1085883,DAVID Javier, ,Justicialista,Salta,AFIRMATIVO
3761,1085884,DE MENDIGUREN José Ignacio, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AUSENTE
3761,1085885,DE PEDRO Eduardo Enrique, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1085886,DE PONTI Lucila María, ,Peronismo para la Victoria,Santa Fe,AFIRMATIVO
3761,1085887,DE VIDO Julio (Suspendido Art 70 C.N.), ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1085888,DEL CAÑO Nicolás, ,PTS - Frente de Izquierda,Buenos Aires,ABSTENCION
3761,1085889,Del CERRO Gonzalo Pedro Antonio , ,Unión Cívica Radical,Santa Fe,NEGATIVO
3761,1085890,Del PLÁ Romina, ,Fte. de Izquierda y de los Trabajadores,Buenos Aires,ABSTENCION
3761,1085891,DELÚ Melina Aida, ,Justicialista,La Pampa,AFIRMATIVO
3761,1085892,DERNA Verónica, ,Frente de la Concordia Misionero,Misiones,AFIRMATIVO
3761,1085893,DI STÉFANO Daniel, ,Frente de la Concordia Misionero,Misiones,AFIRMATIVO
3761,1085894,DINDART Julián, ,Unión Cívica Radical,Corrientes,NEGATIVO
3761,1085895,DOÑATE Claudio Martín, ,Frente para la Victoria - PJ,Rio Negro,AFIRMATIVO
3761,1085896,DONDA PÉREZ Victoria Analía, ,Libres del Sur,C.A.B.A.,AUSENTE
3761,1085897,ECHEGARAY Alejandro Carlos Augusto, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3761,1085898,ENRIQUEZ Jorge Ricardo, ,PRO,C.A.B.A.,NEGATIVO
3761,1085899,ESPINOZA Fernando, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1085900,ESTEVEZ Gabriela Beatriz, ,Frente para la Victoria - PJ,Córdoba,AFIRMATIVO
3761,1085901,FELIX Omar, ,Somos Mendoza,Mendoza,AUSENTE
3761,1085902,FERNANDEZ Carlos Alberto, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3761,1085903,FERNANDEZ LANGAN Ezequiel, ,PRO,Buenos Aires,NEGATIVO
3761,1085904,FERNANDEZ PATRI Gustavo Ramiro, ,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
3761,1085905,FERREYRA Araceli Susana Del Rosario, ,Peronismo para la Victoria,Corrientes,AFIRMATIVO
3761,1085906,FILMUS Daniel, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3761,1085907,FLORES Danilo Adrián, ,Justicialista,La Rioja,AFIRMATIVO
3761,1085908,FLORES Héctor Toty, ,Coalición Cívica,Buenos Aires,NEGATIVO
3761,1085909,FRANA Silvina Patricia, ,Frente para la Victoria - PJ,Santa Fe,AUSENTE
3761,1085910,FRANCO Jorge Daniel, ,Frente de la Concordia Misionero,Misiones,AFIRMATIVO
3761,1085911,FREGONESE Alicia, ,PRO,Entre Ríos,NEGATIVO
3761,1085912,FRIZZA Gabriel Alberto, ,PRO,Córdoba,NEGATIVO
3761,1085913,FURLAN Francisco Abel, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1085914,GARCIA Alejandro, ,PRO,C.A.B.A.,NEGATIVO
3761,1085915,GARRÉ Nilda Celia, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3761,1085916,GARRETÓN Facundo, ,PRO,Tucumán,NEGATIVO
3761,1085917,GAYOL Yanina Celeste, ,PRO,Entre Ríos,NEGATIVO
3761,1085918,GINOCCHIO Silvana Micaela, ,Elijo Catamarca,Catamarca,AFIRMATIVO
3761,1085919,GIOJA José Luis, ,Frente para la Victoria - PJ,San Juan,AFIRMATIVO
3761,1085920,GOICOECHEA Horacio, ,Unión Cívica Radical,Chaco,NEGATIVO
3761,1085921,GONZÁLEZ Álvaro Gustavo, ,PRO,C.A.B.A.,NEGATIVO
3761,1085922,GONZÁLEZ Josefina Victoria, ,Frente para la Victoria - PJ,Santa Fe,AUSENTE
3761,1085923,GONZÁLEZ SELIGRA Nathalia, ,PTS - Frente de Izquierda,Buenos Aires,ABSTENCION
3761,1085924,GRANA Adrián Eduardo, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1085925,GRANDE Martín, ,PRO,Salta,NEGATIVO
3761,1085926,GRANDINETTI Alejandro Ariel, ,Federal Unidos por una Nueva Argentina,Santa Fe,AUSENTE
3761,1085927,GROSSO Leonardo, ,Peronismo para la Victoria,Buenos Aires,AUSENTE
3761,1085928,GUERIN María Isabel, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1085929,HERNÁNDEZ Martín Osvaldo, ,Unión Cívica Radical,Formosa,NEGATIVO
3761,1085930,HERRERA Luis Beder, ,Justicialista,La Rioja,AUSENTE
3761,1085931,HERS CABRAL Anabella Ruth, ,PRO,C.A.B.A.,NEGATIVO
3761,1085932,HORNE Silvia Renee, ,Peronismo para la Victoria,Rio Negro,AFIRMATIVO
3761,1085933,HUCZAK Stella Maris, ,PRO,Mendoza,NEGATIVO
3761,1085934,HUMMEL Astrid, ,PRO,Santa Fe,NEGATIVO
3761,1085935,HUSS Juan  Manuel, ,Frente para la Victoria - PJ,Entre Ríos,AFIRMATIVO
3761,1085936,IGLESIAS Fernando Adolfo, ,PRO,C.A.B.A.,NEGATIVO
3761,1085937,IGON Santiago Nicolás, ,Frente para la Victoria - PJ,Chubut,AFIRMATIVO
3761,1085938,INCICCO Lucas Ciriaco, ,PRO,Santa Fe,NEGATIVO
3761,1085939,INFANTE Hugo Orlando, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3761,1085940,KICILLOF Axel, ,Frente para la Victoria - PJ,C.A.B.A.,AFIRMATIVO
3761,1085941,KIRCHNER Máximo Carlos, ,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
3761,1085942,KOSINER Pablo Francisco Juan, ,Justicialista,Salta,AFIRMATIVO
3761,1085943,KRONEBERGER Daniel Ricardo, ,Unión Cívica Radical,La Pampa,NEGATIVO
3761,1085944,LACOSTE Jorge Enrique, ,Unión Cívica Radical,Entre Ríos,NEGATIVO
3761,1085945,LARROQUE Andrés, ,Frente para la Victoria - PJ,C.A.B.A.,AUSENTE
3761,1085946,LASPINA Luciano Andrés, ,PRO,Santa Fe,NEGATIVO
3761,1085947,LAVAGNA Marco, ,Federal Unidos por una Nueva Argentina,C.A.B.A.,AFIRMATIVO
3761,1085948,LEAVY Sergio Napoleón, ,Frente para la Victoria - PJ,Salta,AUSENTE
3761,1085949,LEHMANN María Lucila, ,Coalición Cívica,Santa Fe,NEGATIVO
3761,1085950,LIPOVETZKY Daniel Andrés, ,PRO,Buenos Aires,NEGATIVO
3761,1085951,LLANOS MASSA Ana María, ,Frente para la Victoria - PJ,Chubut,ABSTENCION
3761,1085952,LLARYORA Martín Miguel, ,Córdoba Federal,Córdoba,AFIRMATIVO
3761,1085953,LÓPEZ Juan Manuel, ,Coalición Cívica,C.A.B.A.,NEGATIVO
3761,1085954,LÓPEZ KOENIG Leandro Gastón, ,PRO,Neuquén,NEGATIVO
3761,1085955,LOSPENNATO Silvia Gabriela, ,PRO,Buenos Aires,NEGATIVO
3761,1085956,LOTTO Inés Beatriz, ,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
3761,1085957,LOUSTEAU Martín, ,Evolución Radical,C.A.B.A.,NEGATIVO
3761,1085958,MACHA Mónica, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1085959,MACÍAS Oscar Alberto, ,Justicialista,Corrientes,AUSENTE
3761,1085960,MAQUIEYRA Martín, ,PRO,La Pampa,NEGATIVO
3761,1085961,MARCUCCI Hugo María, ,Unión Cívica Radical,Santa Fe,NEGATIVO
3761,1085962,MARTIARENA José Luis, ,Justicialista,Jujuy,AUSENTE
3761,1085963,MARTÍNEZ Darío, ,Frente para la Victoria - PJ,Neuquén,AFIRMATIVO
3761,1085964,MARTÍNEZ Silvia Alejandra, ,Unión Cívica Radical,Jujuy,NEGATIVO
3761,1085965,MARTÍNEZ VILLADA Leonor María, ,Coalición Cívica,Córdoba,NEGATIVO
3761,1085966,MASIN María Lucila, ,Frente para la Victoria - PJ,Chaco,AFIRMATIVO
3761,1085967,MASSETANI Vanesa Laura, ,Federal Unidos por una Nueva Argentina,Santa Fe,AFIRMATIVO
3761,1085968,MASSOT Nicolás María, ,PRO,Córdoba,NEGATIVO
3761,1085969,MATZEN Lorena, ,Unión Cívica Radical,Rio Negro,NEGATIVO
3761,1085970,MEDINA Gladys, ,Justicialista por Tucumán,Tucumán,AUSENTE
3761,1085971,MEDINA Martín Nicolás, ,PRO,Buenos Aires,NEGATIVO
3761,1085972,MENDOZA Josefina, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3761,1085973,MENDOZA Mayra Soledad, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1085974,MENNA Gustavo, ,Unión Cívica Radical,Chubut,NEGATIVO
3761,1085975,MERCADO Verónica Elizabeth, ,Frente para la Victoria - PJ,Catamarca,AFIRMATIVO
3761,1085976,MESTRE Diego Matías, ,Unión Cívica Radical,Córdoba,NEGATIVO
3761,1085977,MIRANDA Pedro Rubén, ,Justicialista,Mendoza,AFIRMATIVO
3761,1085978,MOISÉS María Carolina, ,Justicialista,Jujuy,AUSENTE
3761,1085979,MOLINA Karina Alejandra, ,PRO,La Rioja,NEGATIVO
3761,1085980,MONALDI Osmar, ,PRO,Jujuy,NEGATIVO
3761,1085981,MONFORT Marcelo Alejandro, ,Unión Cívica Radical,Entre Ríos,AUSENTE
3761,1085982,MONTENEGRO Guillermo Tristán, ,PRO,Buenos Aires,NEGATIVO
3761,1085983,MONZÓ Emilio, ,PRO,Buenos Aires,AUSENTE
3761,1085984,MORALES Flavia, ,Frente de la Concordia Misionero,Misiones,AFIRMATIVO
3761,1085985,MORALES Mariana Elizabet, ,Federal Unidos por una Nueva Argentina,Santiago del Estero,AFIRMATIVO
3761,1085986,MOREAU Cecilia, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3761,1085987,MOREAU Leopoldo Raúl Guido, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1085988,MOSQUEDA Juan, ,Justicialista,Chaco,AUSENTE
3761,1085989,MOYANO Juan Facundo, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AUSENTE
3761,1085990,MUÑOZ Rosa Rosario, ,Trabajo y Dignidad,Chubut,AFIRMATIVO
3761,1085991,NAJUL Claudia Inés, ,Unión Cívica Radical,Mendoza,NEGATIVO
3761,1085992,NANNI Miguel, ,Unión Cívica Radical,Salta,NEGATIVO
3761,1085993,NAVARRO Graciela, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3761,1085994,NAZARIO Adriana Mónica, ,Córdoba Trabajo y Producción,Córdoba,AFIRMATIVO
3761,1085995,NEDER Estela Mary del Rosario, ,Frente Cívico por Santiago,Santiago del Estero,AFIRMATIVO
3761,1085996,NEGRI Mario Raúl, ,Unión Cívica Radical,Córdoba,NEGATIVO
3761,1085997,NUÑEZ José Carlos, ,PRO,Santa Fe,NEGATIVO
3761,1085998,OCAÑA Maria Graciela, ,PRO,Buenos Aires,NEGATIVO
3761,1085999,OLIVARES Héctor Enrique, ,Unión Cívica Radical,La Rioja,NEGATIVO
3761,1086000,OLIVETO LAGO Paula Mariana, ,Coalición Cívica,C.A.B.A.,NEGATIVO
3761,1086001,OLMEDO Alfredo Horacio, ,Salta Somos Todos,Salta,AFIRMATIVO
3761,1086002,ORELLANA José Fernando, ,Justicialista por Tucumán,Tucumán,AUSENTE
3761,1086003,PASSO Marcela Fabiana, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3761,1086004,PASTORI Luis Mario, ,Unión Cívica Radical,Misiones,NEGATIVO
3761,1086005,PASTORIZA Mirta Ameliana, ,Frente Cívico por Santiago,Santiago del Estero,NEGATIVO
3761,1086006,PEÑALOZA MARIANETTI María Florencia, ,Somos San Juan,San Juan,AUSENTE
3761,1086007,PEREYRA Juan Manuel, ,Concertación FORJA,Córdoba,AFIRMATIVO
3761,1086008,PÉREZ Martín Alejandro, ,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
3761,1086009,PÉREZ Raúl Joaquín, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3761,1086010,PERTILE Elda, ,Justicialista,Chaco,AFIRMATIVO
3761,1086011,PETRI Luis Alfonso, ,Unión Cívica Radical,Mendoza,NEGATIVO
3761,1086012,PICCOLOMINI María Carla, ,PRO,Buenos Aires,NEGATIVO
3761,1086013,PIETRAGALLA CORTI Horacio, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1086014,PITIOT Carla Betina, ,Federal Unidos por una Nueva Argentina,C.A.B.A.,AFIRMATIVO
3761,1086015,POLLEDO Carmen, ,PRO,C.A.B.A.,NEGATIVO
3761,1086016,PRETTO Pedro Javier, ,PRO,Córdoba,NEGATIVO
3761,1086017,QUETGLAS Fabio José, ,Unión Cívica Radical,Buenos Aires,NEGATIVO
3761,1086018,RACH QUIROGA Analía Alexandra, ,Frente para la Victoria - PJ,Chaco,AUSENTE
3761,1086019,RAMÓN José Luis, ,Partido Intransigente de Mendoza,Mendoza,AFIRMATIVO
3761,1086020,RAMOS Alejandro Ariel, ,Primero Argentina,Santa Fe,AUSENTE
3761,1086021,RAUSCHENBERGER Ariel, ,Justicialista,La Pampa,AFIRMATIVO
3761,1086022,RAVERTA María Fernanda, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1086023,REGIDOR BELLEDONE Estela Mercedes, ,Unión Cívica Radical,Corrientes,NEGATIVO
3761,1086024,REYES Roxana Nahir, ,Unión Cívica Radical,Santa Cruz,NEGATIVO
3761,1086025,RICCARDO José Luis, ,Unión Cívica Radical,San Luis,NEGATIVO
3761,1086026,RICCI Nadia Lorena, ,Unión Cívica Radical,Santa Cruz,NEGATIVO
3761,1086027,RISTA Olga María, ,Unión Cívica Radical,Córdoba,NEGATIVO
3761,1086028,ROBERTI Alberto Oscar, ,Justicialista,Buenos Aires,AUSENTE
3761,1086029,RODENAS Alejandra, ,Nuevo Espacio Santafesino,Santa Fe,AUSENTE
3761,1086030,RODRIGUEZ Matías David, ,Frente para la Victoria - PJ,Tierra del Fuego,AFIRMATIVO
3761,1086031,RODRIGUEZ Rodrigo Martín, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1086032,ROMA Carlos Gastón, ,PRO,Tierra del Fuego,NEGATIVO
3761,1086033,ROMERO Jorge Antonio, ,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
3761,1086034,ROSSI Agustín, ,Frente para la Victoria - PJ,Santa Fe,AFIRMATIVO
3761,1086035,ROSSO Victoria, ,Unidad Justicialista,San Luis,AUSENTE
3761,1086036,RUIZ ARAGÓN José Arnaldo, ,Frente para la Victoria - PJ,Corrientes,AFIRMATIVO
3761,1086037,RUSSO Laura, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1086038,SAADI Gustavo Arturo, ,Elijo Catamarca,Catamarca,AFIRMATIVO
3761,1086039,SAHAD Julio Enrique, ,PRO,La Rioja,NEGATIVO
3761,1086040,SALVAREZZA Roberto, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1086041,SANTILLÁN Walter Marcelo, ,Frente para la Victoria - PJ,Tucumán,AFIRMATIVO
3761,1086042,SAPAG Alma Liliana, ,Movimiento Popular Neuquino,Neuquén,AFIRMATIVO
3761,1086043,SCAGLIA Gisela, ,PRO,Santa Fe,NEGATIVO
3761,1086044,SCHLERETH David Pablo, ,PRO,Neuquén,NEGATIVO
3761,1086045,SCHMIDT LIERMANN Cornelia, ,PRO,C.A.B.A.,NEGATIVO
3761,1086046,SCIOLI Daniel, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1086047,SELVA Carlos Américo, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3761,1086048,SIERRA Magdalena, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1086049,SILEY Vanesa, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1086050,SNOPEK Alejandro, ,Federal Unidos por una Nueva Argentina,Jujuy,AFIRMATIVO
3761,1086051,SOLÁ Felipe Carlos, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3761,1086052,SOLANAS Julio Rodolfo, ,Frente para la Victoria - PJ,Entre Ríos,AFIRMATIVO
3761,1086053,SORAIRE Mirta Alicia, ,Frente para la Victoria - PJ,Tucumán,AUSENTE
3761,1086054,SORIA María Emilia, ,Frente para la Victoria - PJ,Rio Negro,AUSENTE
3761,1086055,STEFANI Héctor Antonio, ,PRO,Tierra del Fuego,NEGATIVO
3761,1086056,SUAREZ LASTRA Facundo, ,Unión Cívica Radical,C.A.B.A.,NEGATIVO
3761,1086057,TABOADA Jorge, ,"Cultura, Educación y Trabajo",Chubut,AFIRMATIVO
3761,1086058,TAILHADE Luis Rodolfo, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1086059,TERADA Alicia, ,Coalición Cívica,Chaco,NEGATIVO
3761,1086060,TONELLI Pablo Gabriel, ,PRO,C.A.B.A.,NEGATIVO
3761,1086061,TORELLO Pablo, ,PRO,Buenos Aires,NEGATIVO
3761,1086062,TUNDIS Mirta, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3761,1086063,URROZ Paula, ,PRO,Buenos Aires,NEGATIVO
3761,1086064,VALLEJOS María Fernanda, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1086065,VALLONE Andres Alberto, ,Unidad Justicialista,San Luis,AUSENTE
3761,1086066,VAZQUEZ Juan Benedicto, ,Frente para la Victoria - PJ,Santa Cruz,AFIRMATIVO
3761,1086067,VERA GONZALEZ Orieta Cecilia, ,Coalición Cívica,Catamarca,NEGATIVO
3761,1086068,VIGO Alejandra María, ,Córdoba Federal,Córdoba,AFIRMATIVO
3761,1086069,VILLA Natalia Soledad, ,PRO,Buenos Aires,NEGATIVO
3761,1086070,VILLALONGA Juan Carlos, ,PRO,C.A.B.A.,NEGATIVO
3761,1086071,VILLAVICENCIO María Teresita, ,Evolución Radical,Tucumán,NEGATIVO
3761,1086072,VOLNOVICH Luana, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3761,1086073,WECHSLER Marcelo Germán, ,PRO,C.A.B.A.,NEGATIVO
3761,1086074,WELLBACH Ricardo, ,Frente de la Concordia Misionero,Misiones,AUSENTE
3761,1086075,WISKY Sergio Javier, ,PRO,Rio Negro,NEGATIVO
3761,1086076,WOLFF Waldo Ezequiel, ,PRO,Buenos Aires,NEGATIVO
3761,1086077,YASKY Hugo, ,Frente para la Victoria - PJ,Buenos Aires,AUSENTE
3761,1086078,YEDLIN Pablo Raúl, ,Justicialista por Tucumán,Tucumán,AFIRMATIVO
3761,1086079,ZAMARBIDE Federico Raúl, ,Unión Cívica Radical,Mendoza,NEGATIVO
3761,1086080,ZAMORA Claudia, ,Frente Cívico por Santiago,Santiago del Estero,AUSENTE
3761,1086081,ZILIOTTO Sergio Raúl, ,Justicialista,La Pampa,AFIRMATIVO
3761,1086082,ZOTTOS Miguel Andrés Costas, ,Justicialista,Salta,AFIRMATIVO
3762,1086083,ABDALA DE MATARAZZO Norma Amanda, ,Frente Cívico por Santiago,Santiago del Estero,AUSENTE
3762,1086084,ACERENZA Samanta María Celeste, ,PRO,Buenos Aires,AUSENTE
3762,1086085,AICEGA Juan, ,PRO,Buenos Aires,AFIRMATIVO
3762,1086086,ALLENDE Walberto Enrique, ,Todos Juntos por San Juan,San Juan,AFIRMATIVO
3762,1086087,ALONSO Laura Valeria, ,Frente para la Victoria - PJ,Buenos Aires,ABSTENCION
3762,1086088,ALUME SBODIO Karim Augusto, ,Unidad Justicialista,San Luis,AUSENTE
3762,1086089,ÁLVAREZ RODRIGUEZ María Cristina, ,Frente para la Victoria - PJ,Buenos Aires,AFIRMATIVO
3762,1086090,AMADEO Eduardo Pablo, ,PRO,Buenos Aires,AFIRMATIVO
3762,1086091,ANSALONI Pablo Miguel, ,PRO,Buenos Aires,AFIRMATIVO
3762,1086092,ARCE Mario Horacio, ,Unión Cívica Radical,Formosa,AFIRMATIVO
3762,1086093,ARROYO Daniel Fernando, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3762,1086094,AUSTIN Brenda Lis, ,Unión Cívica Radical,Córdoba,AFIRMATIVO
3762,1086095,ÁVILA Beatriz Luisa, ,Partido por la Justicia Social,Tucumán,AFIRMATIVO
3762,1086096,AYALA Aida Beatriz Máxima, ,Unión Cívica Radical,Chaco,AFIRMATIVO
3762,1086097,BAHILLO Juanjo, ,Justicialista,Entre Ríos,AFIRMATIVO
3762,1086098,BALBO Elva Susana, ,PRO,Mendoza,AFIRMATIVO
3762,1086099,BALDASSI Héctor Walter, ,PRO,Córdoba,AFIRMATIVO
3762,1086100,BANFI Karina Verónica, ,Unión Cívica Radical,Buenos Aires,AFIRMATIVO
3762,1086101,BASTERRA Luis Eugenio, ,Frente para la Victoria - PJ,Formosa,AFIRMATIVO
3762,1086102,BAZZE Miguel Ángel, ,Unión Cívica Radical,Buenos Aires,AFIRMATIVO
3762,1086103,BENEDETTI Atilio Francisco Salvador, ,Unión Cívica Radical,Entre Ríos,AFIRMATIVO
3762,1086104,BERISSO Hernán, ,PRO,Buenos Aires,AFIRMATIVO
3762,1086105,BEVILACQUA Gustavo, ,Federal Unidos por una Nueva Argentina,Buenos Aires,AFIRMATIVO
3762,1086106,BIANCHI Ivana María, ,Unidad Justicialista,San Luis,AFIRMATIVO
3762,1086107,BORSANI Luis Gustavo, ,Unión Cívica Radical,Mendoza,AFIRMATIVO
3762,1086108,BOSSIO Diego Luis, ,Justicialista,Buenos Aires,AUSENTE
3762,1086109,BRAMBILLA Sofía, ,PRO,Corrientes,AFIRMATIVO
